occurrence_id,movie_id,movie_title,genre,director_name,director_id,oscar_year,won_oscar,exact_word,surrounding_text,linguistic_context,timestamp,total_count_fucks,average_fucks_per_hour,synopsis,image
110,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,- Look what she did to you! - You fuck my wife?,insult,"01:27:01,750",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
111,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,- What?! - You fuck my wife?,insult,"01:27:04,420",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
112,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,"That's a sick question, you're a sick fuck,",insult,"01:27:56,630",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
113,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,Try a little more fuckin' and a little less eatin'.,general_expletive,"01:28:09,710",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
114,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,"Ya understand, ya fuckin' wacko? You're crackin' up.",insult,"01:28:16,920",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
115,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,Fuckin,"Fuckin' screwball, ya.",general_expletive,"01:28:21,860",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
116,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,Why didn't you tell me? Did you fuck my brother?,insult,"01:29:42,970",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
117,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,I just wanna ask you one thing. Why'd you fuck Joey?,insult,"01:30:02,090",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
118,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,- Why did you fuck them? - Do what? I didn't do anything?!,insult,"01:30:16,840",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
119,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fucked,I fucked all of 'em!,general_expletive,"01:30:19,910",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
120,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,"- What do you want me to say? - What do you mean, who'd you fuck?",insult,"01:30:21,010",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
121,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fucked,"I fucked all of 'em... Tommy, Salvy, your brother, all of 'em!",general_expletive,"01:30:23,250",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
122,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,and everybody else on the fuckin' street.,general_expletive,"01:30:31,590",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
123,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,Forget fuckin' with you!,insult,"01:30:38,200",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
124,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,"His fuckin' cock's bigger than yours, too!",general_expletive,"01:30:44,200",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
125,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fucked,"Ya fucked my wife, huh?!",general_expletive,"01:31:16,130",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
126,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,I'll fuckin' kill ya!,general_expletive,"01:31:35,820",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
127,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,Your mother sucks fuckin' big fuckin' elephant dicks.,general_expletive,"01:36:40,420",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
128,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,Your mother sucks fuckin' big fuckin' elephant dicks.,general_expletive,"01:36:40,420",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
129,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,"Then fuck 'em, let 'em do what they're gonna do.",exclamation_shock,"01:53:54,860",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
130,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,"I'll break you on one of my fuckin' farms, you son of a bitch!",insult,"01:54:17,550",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
131,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,- Do you hear me? - Go fuck yourself.,insult,"01:54:20,780",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
132,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuck,"Let that son of a bitch sit, fuck him!",insult,"01:54:41,500",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
133,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,Fuck,Fuck you!,insult,"01:54:45,840",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
134,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,Fuck,Fuck your mother!,general_expletive,"01:54:49,510",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
135,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,motherfucker,You motherfucker!,compound_expletive,"01:55:59,680",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
136,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,you're so fuckin' stupid!,insult,"01:56:22,200",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
137,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,Fuck,- Funny. - Fuck you...,insult,"01:57:29,300",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
138,7,Raging Bull,Biography,Martin Scorsese,7.0,1981,False,fuckin,"Yeah, ya fuckin' bum. Give me a break, come on.",general_expletive,"01:59:58,950",124,60.17,"The rise and self-destructive fall of middleweight boxing champion Jake LaMotta, whose violent temper destroys his career and relationships.",
139,18,Missing,Biography,Costa-Gavras,16.0,1983,False,fucked,I'm sick and tired of gettin' fucked around by these people. That's why.,general_expletive,"00:40:10,250",3,1.51,"A conservative American father searches for his son who disappeared during a South American military coup, uncovering a disturbing political conspiracy.",
140,18,Missing,Biography,Costa-Gavras,16.0,1983,False,Fucking,"Sí, gracias. [ English ] Fucking great.",general_expletive,"00:41:00,760",3,1.51,"A conservative American father searches for his son who disappeared during a South American military coup, uncovering a disturbing political conspiracy.",
141,18,Missing,Biography,Costa-Gavras,16.0,1983,False,fucking,Stop fucking around. Shit!,exclamation_shock,"01:00:50,790",3,1.51,"A conservative American father searches for his son who disappeared during a South American military coup, uncovering a disturbing political conspiracy.",
142,22,The Right Stuff,Adventure,Philip Kaufman,19.0,1984,False,Fucking,"Fucking A, Bubba.",general_expletive,"01:24:07,584",4,1.28,"The story of the Mercury Seven astronauts and test pilot Chuck Yeager captures the competitive, daring spirit of America's early space program.",
143,22,The Right Stuff,Adventure,Philip Kaufman,19.0,1984,False,Fucking,"Fucking A, Bubba.",general_expletive,"01:45:59,645",4,1.28,"The story of the Mercury Seven astronauts and test pilot Chuck Yeager captures the competitive, daring spirit of America's early space program.",
144,22,The Right Stuff,Adventure,Philip Kaufman,19.0,1984,False,fuck,"Dear Lord, please don't let me fuck up.",general_expletive,"01:49:29,354",4,1.28,"The story of the Mercury Seven astronauts and test pilot Chuck Yeager captures the competitive, daring spirit of America's early space program.",
145,22,The Right Stuff,Adventure,Philip Kaufman,19.0,1984,False,fucking,Forget the fucking capsule!,general_expletive,"02:03:20,560",4,1.28,"The story of the Mercury Seven astronauts and test pilot Chuck Yeager captures the competitive, daring spirit of America's early space program.",
146,21,Terms of Endearment,Comedy,James L. Brooks,18.0,1984,True,fucking,"There's 106 astronauts in the whole fucking world, and I'm one of them!",insult,"01:16:12,735",2,0.93,"A complex mother-daughter relationship is tested by marriages, infidelity, and ultimately a devastating illness over three decades.",
147,21,Terms of Endearment,Comedy,James L. Brooks,18.0,1984,True,fucking,So fan-fucking-tastic!,intensifier,"01:24:10,254",2,0.93,"A complex mother-daughter relationship is tested by marriages, infidelity, and ultimately a devastating illness over three decades.",
148,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fucking,"Shut the fucking blinds, will you?",insult,"00:04:26,926",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
149,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fuck,What the fuck is that on your head?,insult,"00:05:07,061",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
150,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fucker,An unconscious oyster's just as horrible as the fucker wide awake...,general_expletive,"00:06:30,670",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
151,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fucking,Now look at all this fucking mess!,general_expletive,"00:25:47,271",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
152,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,Fuck,- Fuck this! - They pulling out?,general_expletive,"00:28:31,184",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
153,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fuck,Get the fuck out! Get out of here now!,general_expletive,"00:40:08,409",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
154,30,The Killing Fields,Biography,Roland Joffé,25.0,1985,False,fucking,"The problem is, it's all in the wrong fucking place.",general_expletive,"00:49:36,517",18,7.95,"A New York Times journalist and his Cambodian assistant are separated when the Khmer Rouge seizes power, resulting in years of terror and survival.",
